MR	output
"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	By the riverside near Rainbow Vegetarian Café is a pub called Blue Spice. It serves Chinese food and is children friendly.
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	English food is served at Blue Spice pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.
"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]"	Family friendly pub Blue Spice serves English food and is located near Rainbow Vegetarian Café in the city centre.
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]"	Riverside pub Blue Spice serves English food near Rainbow Vegetarian Café. It is not family-friendly.
"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	There is a pub called Blue Spice that serves English food and is kid friendly. It is located in the riverside area near Rainbow Vegetarian Café.
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	A Chinese restaurant named Blue Spice is located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.
"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]"	Rainbow Vegetarian Café is a family-friendly restaurant called Blue Spice that serves Chinese food and is located in the city centre.
"name[Blue Spice], eatType[restaurant], food[Chinese], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]"	"Situated in the riverside area near Rainbow Vegetarian Café, Blue Spice is a Chinese restaurant that is not family-friendly."
"name[Blue Spice], eatType[restaurant], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	"If you are looking for a family friendly restaurant that serves Chinese food in the riverside area, try Blue Spice. It is located near Rainbow Vegetarian Café."
"name[Blue Spice], eatType[restaurant], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	Blue Spice is a restaurant that serves English food in the city centre near Rainbow Vegetarian Café. It is not family-friendly.
"name[Blue Spice], eatType[restaurant], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]"	"For a family friendly English restaurant in the city centre near Rainbow Vegetarian Café, try Blue Spice."
"name[Blue Spice], eatType[restaurant], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]"	"Situated in the riverside area near Rainbow Vegetarian Café, Blue Spice is a English restaurant that is not family-friendly."
"name[Blue Spice], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	The Blue Spice is a restaurant that serves English food and is kid friendly. It is located in the riverside area near Rainbow Vegetarian Café.
"name[Clowns], eatType[coffee shop], customer rating[3 out of 5], near[All Bar One]"	Close to All Bar One is a 3 out of 5 rated coffee shop called Clowns.
"name[Clowns], eatType[coffee shop], customer rating[5 out of 5], near[Crowne Plaza Hotel]"	The Clowns is a coffee shop near Crowne Plaza Hotel with a customer rating of 5 out of 5.
"name[Clowns], eatType[coffee shop], near[The Sorrento]"	The Clowns is a coffee shop near The Sorrento with an average customer rating.
"name[Clowns], eatType[pub], customer rating[3 out of 5], near[All Bar One]"	"If you are looking for a pub near All Bar One, try Clowns. It has a customer rating of 3 out of 5."
"name[Clowns], eatType[pub], customer rating[5 out of 5], near[Crowne Plaza Hotel]"	Customers have rated Clowns 5 out of 5. It is a pub near Crowne Plaza Hotel.
"name[Clowns], eatType[pub], near[The Sorrento]"	Next to The Sorrento is a pub called Clowns.
"name[Cocum], eatType[coffee shop], customer rating[high], near[Burger King]"	Check out Cocum coffee shop near Burger King. It has a high customer rating.
"name[Cocum], eatType[coffee shop], customer rating[high], near[Café Sicilia]"	Next to Café Sicilia is a coffee shop called Cocum. It has a high customer rating.
"name[Cocum], eatType[coffee shop], customer rating[low], near[Café Sicilia]"	"If you are looking for a coffee shop with a low customer rating, try Cocum. It is located near Café Sicilia."
"name[Cocum], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]"	The Cocum is a coffee shop near Express by Holiday Inn with a low customer rating.
"name[Cocum], eatType[coffee shop], near[The Rice Boat]"	There is a coffee shop near The Rice Boat called Cocum. It is rated average by customers.
"name[Cocum], eatType[coffee shop], near[The Sorrento]"	"If you are looking for a coffee shop near The Sorrento, try Cocum. It has a customer rating of 3 out of 5."
"name[Cocum], eatType[pub], customer rating[high], near[Burger King]"	A pub near Burger King is Cocum. It has a high customer rating.
"name[Cocum], eatType[pub], customer rating[high], near[Café Sicilia]"	Come to Cocum pub near Café Sicilia.  It has a high customer rating.
"name[Cocum], eatType[pub], customer rating[low], near[Café Sicilia]"	Close to Café Sicilia is Cocum pub. It has a low customer rating.
"name[Cocum], eatType[pub], customer rating[low], near[Express by Holiday Inn]"	The Cocum is a pub near Express by Holiday Inn with a low customer rating.
"name[Cocum], eatType[pub], near[The Rice Boat]"	"For a pub near The Rice Boat, try Cocum."
"name[Cocum], eatType[pub], near[The Sorrento]"	"For a pub near The Sorrento, try Cocum."
"name[Cotto], eatType[coffee shop], near[The Bakers]"	There is a coffee shop near The Bakers called Cotto that has a customer rating of 5 out of 5.
"name[Cotto], eatType[pub], near[The Bakers]"	Close to The Bakers is Cotto pub.
"name[Giraffe], eatType[coffee shop], near[The Bakers]"	"Situated near The Bakers, Giraffe is a coffee shop with a price range of £20-25."
"name[Giraffe], eatType[coffee shop], near[The Rice Boat]"	There is a coffee shop near The Rice Boat called Giraffe that has a customer rating of 5 out of 5.
"name[Giraffe], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	Riverside pub Giraffe is a child friendly English restaurant near Rainbow Vegetarian Café.
"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	Rainbow Vegetarian Café is not a family-friendly pub called Giraffe that serves Fast food and is located in the city centre.
"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]"	"Located in the city centre near Rainbow Vegetarian Café, Giraffe is a family-friendly pub serving Fast food."
"name[Giraffe], eatType[pub], food[Fast food], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]"	Near Rainbow Vegetarian Café in the riverside area is a pub called Giraffe. It serves Fast food and is not family-friendly.
"name[Giraffe], eatType[pub], food[Fast food], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	Near Rainbow Vegetarian Café in the riverside area is a pub called Giraffe. It serves Fast food and is children friendly.
"name[Giraffe], eatType[pub], food[Fast food], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	At the riverside near Raja Indian Cuisine is a child friendly pub called Giraffe that serves Fast food.
"name[Giraffe], eatType[pub], food[French], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	There is a pub called Giraffe that serves French food in the city centre near Raja Indian Cuisine. It is not family-friendly.
"name[Giraffe], eatType[pub], food[French], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"For a family-friendly pub serving French food in the city centre, Giraffe is located near Raja Indian Cuisine."
"name[Giraffe], eatType[pub], food[French], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"Located near Raja Indian Cuisine in the riverside area, Giraffe is a pub that serves French food. It is not family-friendly."
"name[Giraffe], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Family friendly pub Giraffe serves French food and is located near Raja Indian Cuisine in the riverside area.
"name[Giraffe], eatType[pub], near[The Bakers]"	The Bakers is a pub called Giraffe which is located near The Bakers.
"name[Giraffe], eatType[pub], near[The Rice Boat]"	"For a pub near The Rice Boat, try Giraffe."
"name[Giraffe], eatType[restaurant], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	The Giraffe is a restaurant that serves English food and is kid friendly. It is located in the riverside area near Rainbow Vegetarian Café.
"name[Giraffe], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	Giraffe is a restaurant that serves Fast food in the city centre near Rainbow Vegetarian Café. It is not family-friendly.
"name[Giraffe], eatType[restaurant], food[Fast food], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]"	There is a family-friendly restaurant called Giraffe that serves Fast food and is located in the city centre near Rainbow Vegetarian Café.
"name[Giraffe], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]"	"Serving Fast food, Giraffe is a restaurant in the riverside area near Rainbow Vegetarian Café. It is not family-friendly."
"name[Giraffe], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]"	The Giraffe is a restaurant that serves Fast food and is kid friendly. It is located in the riverside area near Rainbow Vegetarian Café.
"name[Giraffe], eatType[restaurant], food[Fast food], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Giraffe is a restaurant that serves Fast food and is kid friendly. It is located in the riverside area near Raja Indian Cuisine.
"name[Giraffe], eatType[restaurant], food[French], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Giraffe is a restaurant that serves French food in the city centre near Raja Indian Cuisine. It is not family-friendly.
"name[Giraffe], eatType[restaurant], food[French], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"For a family friendly French restaurant in the city centre near Raja Indian Cuisine, try Giraffe."
"name[Giraffe], eatType[restaurant], food[French], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Giraffe is a restaurant that serves French food near the Raja Indian Cuisine in the riverside area. It is not family-friendly.
"name[Giraffe], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"If you are looking for a family friendly restaurant that serves French food in the riverside area, try Giraffe. It is located near Raja Indian Cuisine."
"name[Green Man], eatType[coffee shop], customer rating[1 out of 5], near[All Bar One]"	"If you are looking for a coffee shop with a customer rating of 1 out of 5, try Green Man. It is located near All Bar One."
"name[Green Man], eatType[coffee shop], customer rating[3 out of 5], near[All Bar One]"	Close to All Bar One is a 3 out of 5 rated coffee shop called Green Man.
"name[Green Man], eatType[pub], customer rating[1 out of 5], near[All Bar One]"	Close to All Bar One is a pub called Green Man. It has a customer rating of 1 out of 5.
"name[Green Man], eatType[pub], customer rating[3 out of 5], near[All Bar One]"	Close to All Bar One is a pub called Green Man. It has a customer rating of 3 out of 5.
"name[Green Man], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	At the riverside near Express by Holiday Inn is a child friendly pub called Green Man that serves Italian food.
"name[Green Man], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	There is a pub called Green Man that serves Italian food and is kid friendly. It is located in the riverside area near Raja Indian Cuisine.
"name[Green Man], eatType[pub], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	Green Man is a pub that serves Japanese food in the city centre near Express by Holiday Inn. It is not family-friendly.
"name[Green Man], eatType[pub], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	"For a family-friendly pub serving Japanese food in the city centre, Green Man is located near Express by Holiday Inn."
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	At the riverside near Express by Holiday Inn is a pub called Green Man. It serves Japanese food and is not family-friendly.
"name[Green Man], eatType[pub], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	Family friendly pub Green Man serves Japanese food and is located near Express by Holiday Inn in the riverside area.
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	Children friendly Italian restaurant Green Man is located in riverside near Express by Holiday Inn.
"name[Green Man], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Green Man is a restaurant that serves Italian food and is kid friendly. It is located in the riverside area near Raja Indian Cuisine.
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	A Japanese restaurant named Green Man is located in the city centre near Express by Holiday Inn. It is not family-friendly.
"name[Green Man], eatType[restaurant], food[Japanese], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	"If you are looking for a family-friendly restaurant that serves Japanese food in the city centre, try Green Man. It is located near Express by Holiday Inn."
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	On the riverside near Express by Holiday Inn is a Japanese restaurant called Green Man. It is not family-friendly.
"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	Riverside restaurant Green Man is a child friendly Japanese restaurant near Express by Holiday Inn.
"name[Loch Fyne], eatType[coffee shop], area[riverside]"	At the riverside there is a coffee shop called Loch Fyne with a customer rating of 3 out of 5.
"name[Loch Fyne], eatType[pub], area[riverside]"	"If you are looking for a pub in the riverside area, try Loch Fyne."
"name[Strada], eatType[coffee shop], area[city centre]"	"If you are looking for a coffee shop in the city centre, Strada is a great place to go."
"name[Strada], eatType[coffee shop], customer rating[1 out of 5], near[All Bar One]"	The Strada is a coffee shop near All Bar One with a customer rating of 1 out of 5.
"name[Strada], eatType[coffee shop], customer rating[1 out of 5], near[Rainbow Vegetarian Café]"	Close to Rainbow Vegetarian Café is a coffee shop called Strada. It has a customer rating of 1 out of 5.
"name[Strada], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]"	Check out Strada coffee shop near Express by Holiday Inn. It has a low customer rating.
"name[Strada], eatType[pub], area[city centre]"	"If you are looking for a pub in the city centre, try Strada."
"name[Strada], eatType[pub], customer rating[1 out of 5], near[All Bar One]"	Come visit Strada pub near All Bar One. It has a customer rating of 1 out of 5.
"name[Strada], eatType[pub], customer rating[1 out of 5], near[Rainbow Vegetarian Café]"	Although Strada is a pub near Rainbow Vegetarian Café with a customer rating of 1 out of 5.
"name[Strada], eatType[pub], customer rating[low], near[Express by Holiday Inn]"	"With a low customer rating, Strada is a pub near Express by Holiday Inn."
"name[The Cricketers], eatType[coffee shop], customer rating[1 out of 5], familyFriendly[yes], near[Avalon]"	Next to Avalon is a coffee shop called The Cricketers. It is kid friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[coffee shop], customer rating[3 out of 5], familyFriendly[yes], near[Avalon]"	The Cricketers is a coffee shop near Avalon. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Cricketers], eatType[coffee shop], customer rating[3 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Cricketers is a coffee shop near Crowne Plaza Hotel. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[no], near[Crowne Plaza Hotel]"	The Cricketers is a coffee shop near Crowne Plaza Hotel. It is not family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]"	Family friendly coffee shop The Cricketers is located near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[coffee shop], customer rating[average], familyFriendly[no], near[Café Sicilia]"	Coffee shop The Cricketers is not family-friendly and has an average customer rating. It is located near Café Sicilia.
"name[The Cricketers], eatType[coffee shop], customer rating[average], familyFriendly[no], near[Crowne Plaza Hotel]"	"Although not family-friendly, The Cricketers coffee shop is near Crowne Plaza Hotel and has an average customer rating."
"name[The Cricketers], eatType[coffee shop], customer rating[average], familyFriendly[yes], near[Café Sicilia]"	Coffee shop The Cricketers is family friendly and has an average customer rating. It is located near Café Sicilia.
"name[The Cricketers], eatType[coffee shop], customer rating[high], familyFriendly[yes], near[Café Sicilia]"	Children friendly coffee shop near Café Sicilia is The Cricketers. It has a high customer rating.
"name[The Cricketers], eatType[coffee shop], customer rating[high], familyFriendly[yes], near[Express by Holiday Inn]"	Close to Express by Holiday Inn is a child friendly coffee shop called The Cricketers. It has a high customer rating.
"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Express by Holiday Inn]"	Next to Express by Holiday Inn is a coffee shop called The Cricketers. It is not family friendly and has a low customer rating.
"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Ranch]"	"Although not family-friendly, The Cricketers coffee shop is near Ranch and has a low customer rating."
"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[yes], near[Ranch]"	The Cricketers is a coffee shop near Ranch. It is children friendly and has a low customer rating.
"name[The Cricketers], eatType[restaurant], customer rating[1 out of 5], familyFriendly[yes], near[Avalon]"	Come to The Cricketers restaurant near Avalon. It is kid friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], customer rating[3 out of 5], familyFriendly[yes], near[Avalon]"	Close to Avalon is a kid friendly restaurant called The Cricketers. It has a customer rating of 3 out of 5.
"name[The Cricketers], eatType[restaurant], customer rating[3 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]"	Come to The Cricketers restaurant near Crowne Plaza Hotel. It is kid friendly and has a customer rating of 3 out of 5.
"name[The Cricketers], eatType[restaurant], customer rating[5 out of 5], familyFriendly[no], near[Crowne Plaza Hotel]"	The Cricketers restaurant is not family-friendly and has a customer rating of 5 out of 5.  It is located near Crowne Plaza Hotel.
"name[The Cricketers], eatType[restaurant], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]"	Family friendly restaurant The Cricketers is located near Crowne Plaza Hotel and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], customer rating[average], familyFriendly[no], near[Café Sicilia]"	Close to Café Sicilia is a restaurant called The Cricketers. It has an average customer rating and is not family-friendly.
"name[The Cricketers], eatType[restaurant], customer rating[average], familyFriendly[no], near[Crowne Plaza Hotel]"	Close to Crowne Plaza Hotel is a restaurant called The Cricketers. It has an average customer rating and is not family-friendly.
"name[The Cricketers], eatType[restaurant], customer rating[average], familyFriendly[yes], near[Café Sicilia]"	Children friendly restaurant The Cricketers has an average customer rating. It is located near Café Sicilia.
"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Café Sicilia]"	"If you are looking for a highly rated restaurant that is kid friendly, try The Cricketers. It is located near Café Sicilia."
"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Express by Holiday Inn]"	Come to The Cricketers restaurant near Express by Holiday Inn. It is kid friendly and has a high customer rating.
"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[no], near[Express by Holiday Inn]"	The Cricketers is a restaurant near Express by Holiday Inn with a low customer rating. It is not family-friendly.
"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[no], near[Ranch]"	Near Ranch is a restaurant called The Cricketers. It is not family-friendly and has a low customer rating.
"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[yes], near[Ranch]"	The Cricketers restaurant is located near Ranch. It is family friendly and has a low customer rating.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]"	Coffee shop The Cricketers is a Chinese restaurant with a high customer rating and a price range of £20-25. It is located in the city centre and is not kid friendly.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]"	High rated Chinese restaurant The Cricketers is located in the city centre near All Bar One. It is kids friendly and has a price range of £20-25.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]"	All Bar One is a restaurant named The Cricketers that serves Chinese food and has a high customer rating. It is not kid friendly and is in the riverside area.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]"	"Located in the riverside area near All Bar One, The Cricketers is a kid friendly restaurant with a price range of £20-25."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[All Bar One]"	This restaurant is located in the city centre near the All Bar One and is called The Cricketers. It serves Chinese food and is cheap. It has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a cheap Chinese restaurant in the city centre near All Bar One. It is family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[All Bar One]"	The Cricketers is a restaurant that serves Chinese food and is located near All Bar One in the riverside area. It is not family-friendly and has a customer rating of 5 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]"	At the riverside there is a cheap restaurant called The Cricketers that is family friendly and serves Chinese food. It is located near All Bar One.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]"	The Cricketers is a restaurant that serves Chinese food and is located in the city centre near All Bar One. It has an average customer rating and is cheap.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]"	This restaurant is called The Cricketers and is family-friendly. It is located in the city centre area and has an average customer rating. It is located near All Bar One and has a cheap price range.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]"	Coffee shop The Cricketers is a restaurant that serves Chinese food and is not family-friendly. It has an average customer rating and is cheap. It is located in the riverside area.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]"	There is a cheap restaurant The Cricketers located in the riverside area near All Bar One. It is family friendly and has an average customer rating.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]"	High priced Chinese restaurant The Cricketers is located in the city centre near All Bar One. It is not children friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]"	The Cricketers is a children friendly restaurant with a high price range and a customer rating of 1 out of 5. It is located in the city centre near All Bar One.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]"	Although The Cricketers is a high priced restaurant in the riverside area that is not child friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]"	There is a high priced restaurant The Cricketers located in the riverside area near All Bar One. It is children friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]"	The Cricketers is a restaurant that serves Chinese food and is located in the city centre near All Bar One. It is not children friendly and has a high price range.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]"	A Chinese restaurant named The Cricketers is located in the city centre near All Bar One. It is children friendly and has a high price range.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]"	A Chinese restaurant named The Cricketers is located in the riverside area near All Bar One. It has a high price range and is not children friendly.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]"	The Cricketers is a children friendly restaurant in the riverside area near All Bar One with an average customer rating and a high price range.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[All Bar One]"	"This restaurant is not family-friendly, but it is called The Cricketers and is located in the city centre near All Bar One. It has a price range of less than £20 and is rated low."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[All Bar One]"	There is a family-friendly restaurant named The Cricketers in the city centre near All Bar One with a low customer rating and a price range of less than £20.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[All Bar One]"	"Situated in the riverside area near All Bar One, The Cricketers is a restaurant that serves Chinese food for less than £20."
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[All Bar One]"	Located near All Bar One is a family friendly restaurant called The Cricketers. It has a low customer rating and a price range of less than £20.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]"	Near All Bar One is a moderately priced restaurant called The Cricketers. It is not kid friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]"	Located in the city centre near All Bar One is a kid friendly restaurant called The Cricketers. It has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]"	On the riverside near All Bar One is a moderately priced restaurant called The Cricketers. It is not kids friendly.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]"	There is a moderately priced restaurant The Cricketers located in the riverside area near All Bar One. It is kids friendly and has a customer rating of 1 out of 5.
"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]"	Chinese restaurant The Cricketers is located in the city centre near All Bar One. It is not kid friendly and has a customer rating of 3 out of 5.
